merchant_id,merchant_name,mcc,mcc_imputed,merchant_category,business_type,city,state,onboarding_date,settlement_account_on_file,merchant_status,declared_avg_ticket_size,declared_avg_ticket_size_was_negative
MCH3012,Sathe LLC,5411,True,Grocery,Private Limited,Chennai,Tamil Nadu,2024-10-23 02:09:00,False,SUSPENDED,448.76,False
MCH4397,Tailor-Pandey,5912,False,Pharmacy & Medical,Private Limited,Pune,Maharashtra,2024-10-24 00:00:00,False,ACTIVE,,False
MCH5295,"Goda, Prashad and Narain",5912,True,Pharmacy & Medical,Individual,Lucknow,Uttar Pradesh,2024-10-27 00:00:00,False,ACTIVE,888.39,False
MCH7844,Singh-Mane,5411,True,Grocery,Sole Proprietorship,Ludhiana,Punjab,2024-10-31 00:00:00,False,ACTIVE,1309.0,False
MCH9052,ramaswamy-chhabra,5942,True,Books & Stationery,Partnership,Mumbai,Maharashtra,2024-11-10 00:00:00,False,ACTIVE,534.11,True
MCH1788,"Dass, Rajagopal and Madan",4814,True,Telecom & Mobile,Private Limited,Pune,Maharashtra,2024-11-12 00:00:00,False,SUSPENDED,1479.46,False
MCH6488,"cheema, dubey and kala",5699,True,Apparel & Fashion,Private Limited,Mumbai,Maharashtra,2024-11-14 00:00:00,False,ACTIVE,1180.07,False
MCH6095,"Sahota, Misra and Kata",5942,True,Books & Stationery,Partnership,Hyderabad,Telangana,2024-11-29 00:00:00,False,ACTIVE,665.0,False
MCH9484,"bail, sen and bava",5912,True,Pharmacy & Medical,Sole Proprietorship,Jalandhar,Punjab,2024-11-30 00:00:00,False,ACTIVE,1401.0,False
MCH5263,"Narang, Kata and Pillai",5311,False,Department Store,Private Limited,Ludhiana,Punjab,2024-12-08 00:00:00,False,ACTIVE,,False
MCH6267,Mandal-Badal,4814,False,Telecom & Mobile,Partnership,Mumbai,Maharashtra,2024-12-10 00:00:00,False,ACTIVE,,False
MCH4253,MANDER-SAGAR,5999,True,Retail - Other,Individual,Ludhiana,Punjab,2024-12-12 00:00:00,False,ACTIVE,348.43,False
MCH7237,Reddy-Majumdar,5812,True,Restaurants & Food Service,Partnership,Delhi,Delhi,2024-12-13 00:00:00,False,ACTIVE,987.48,False
MCH5538,Barad-Nigam,4814,True,Telecom & Mobile,Partnership,Pune,Maharashtra,2025-01-10 00:00:00,False,ACTIVE,2223.97,False
MCH6512,"Sagar, Deep and Rao",4814,True,Telecom & Mobile,Sole Proprietorship,Hyderabad,Telangana,2025-01-11 00:00:00,True,ACTIVE,,False
MCH4804,Swamy PLC,5699,True,Apparel & Fashion,Partnership,Lucknow,Uttar Pradesh,2025-01-12 09:37:41,False,BLOCKED,207.24,False
MCH9803,Rastogi Ltd,5942,True,Books & Stationery,Partnership,Jaipur,Rajasthan,2025-01-29 05:08:38,False,ACTIVE,3135.89,False
MCH2212,Parmar Group,5999,True,Retail - Other,Private Limited,Jalandhar,Punjab,2025-02-01 07:40:00,False,ACTIVE,4432.56,False
MCH4641,KarnikLLC,5311,False,Retail - Other,Sole Proprietorship,Ludhiana,Punjab,2025-02-02 00:00:00,False,ACTIVE,,False
MCH6386,Mahajan Inc,5311,False,Retail - Other,Individual,Amritsar,Punjab,2025-02-03 00:00:00,False,ACTIVE,,False
MCH3460,CHAND-BORA,5411,False,Grocery,Individual,Kolkata,West Bengal,2025-02-05 10:51:56,False,ACTIVE,,False
MCH9404,BARAL AND SONS,4131,False,Transportation & Travel,Private Limited,Kolkata,West Bengal,2025-02-10 00:00:00,False,ACTIVE,,False
MCH6258,"Mitra, Nori and Venkataraman",5912,True,Pharmacy & Medical,Private Limited,Hyderabad,Telangana,2025-02-10 18:46:00,False,ACTIVE,353.34,False
MCH2335,GaneshLtd,5999,False,Retail - Other,Private Limited,Pune,Maharashtra,2025-03-03 00:00:00,False,ACTIVE,,False
MCH4223,"Bajwa, Khurana and Sinha",5999,True,Retail - Other,Sole Proprietorship,Bengaluru,Karnataka,2025-03-15 00:00:00,False,ACTIVE,585.1,False
MCH3468,Aurora-Ben,7011,True,Hotel & Lodging,Private Limited,Hyderabad,Telangana,2025-03-16 00:00:00,False,ACTIVE,199.0,False
MCH2104,Iyengar PLC,5699,True,Apparel & Fashion,Private Limited,Lucknow,Uttar Pradesh,2025-03-20 13:20:17,False,SUSPENDED,1344.05,False
MCH8850,"Sachdev, Nayar and Arora",5411,False,Grocery,Partnership,Ludhiana,Punjab,2025-04-07 03:43:08,False,SUSPENDED,,False
MCH6493,"SUBRAMANIAM, PRASHAD AND PARMER",5999,True,Retail - Other,Sole Proprietorship,Mumbai,Maharashtra,2025-04-13 00:00:00,True,INACTIVE,,False
MCH1509,"Rajan, Dash and Bora",4131,True,Transportation & Travel,Private Limited,Amritsar,Punjab,2025-04-26 00:00:00,False,INACTIVE,806.0,False
MCH8918,Solanki and Sons,5699,True,Apparel & Fashion,Private Limited,Bengaluru,Karnataka,2025-05-17 00:00:00,True,ACTIVE,,False
MCH3491,"Chawla, Tella and Madan",4814,True,Telecom & Mobile,Sole Proprietorship,Lucknow,Uttar Pradesh,2025-05-23 00:00:00,False,ACTIVE,1044.7,False
MCH6680,Vaidya-Agrawal,5999,False,Retail - Other,Partnership,Delhi,Delhi,2025-05-28 00:00:00,False,ACTIVE,,False
MCH8616,RATTI-JHA,5699,False,Apparel & Fashion,Sole Proprietorship,Pune,Maharashtra,2025-05-30 00:00:00,False,ACTIVE,,False
MCH8324,Golla-Chaudhuri,7011,False,Hotel & Lodging,Private Limited,Jalandhar,Punjab,2025-06-04 00:00:00,False,ACTIVE,,False
MCH5308,Shukla-Trivedi,5812,True,Restaurants & Food Service,Individual,Jaipur,Rajasthan,2025-06-11 00:00:00,True,ACTIVE,,False
MCH8163,"Sama, Pant and Tara",5942,True,Books & Stationery,Private Limited,Lucknow,Uttar Pradesh,2025-06-13 00:00:00,False,ACTIVE,1638.28,True
MCH2336,Narasimhan Inc,5411,True,Grocery,Sole Proprietorship,Jalandhar,Punjab,2025-06-18 00:00:00,False,INACTIVE,791.05,False
MCH3732,"Bhat, Sarin and Wag1e",7011,True,Hotel & Lodging,Sole Proprietorship,Lucknow,Uttar Pradesh,2025-06-23 19:32:43,False,ACTIVE,604.0,False
MCH4930,Dasgupta-Dua,5812,True,Restaurants & Food Service,Partnership,Jaipur,Rajasthan,2025-06-25 14:06:00,False,ACTIVE,1023.36,True
MCH9338,D’Alia-Mitter,5942,True,Books & Stationery,Partnership,Mumbai,Maharashtra,2025-07-01 00:00:00,False,ACTIVE,604.36,False
MCH9541,"Grover, Bhatia and Tandon",5812,True,Restaurants & Food Service,Partnership,Lucknow,Uttar Pradesh,2025-07-02 05:37:38,False,ACTIVE,2401.33,False
MCH7780,Jain PLC,5912,False,Pharmacy & Medical,Sole Proprietorship,Lucknow,Uttar Pradesh,2025-07-19 13:23:49,False,INACTIVE,,False
MCH9697,Walla Ltd,4814,True,Telecom & Mobile,Individual,Bengaluru,Karnataka,2025-07-21 00:00:00,False,ACTIVE,1081.86,False
MCH3898,Wadhwa-Sahni,5699,False,Apparel & Fashion,Private Limited,Ludhiana,Punjab,2025-08-05 00:00:00,False,ACTIVE,,False
MCH4099,"Dewan, Rastogi and Jayaraman",5999,True,Retail - Other,Individual,Ludhiana,Punjab,2025-08-06 12:15:48,False,ACTIVE,1926.0,False
MCH9164,MITAL AND SONS,5699,True,Apparel & Fashion,Private Limited,Delhi,Delhi,2025-08-12 00:00:00,False,ACTIVE,4681.79,False
MCH1259,"Wagle, Verma and Ramanathan",5912,True,Pharmacy & Medical,Private Limited,Jaipur,Rajasthan,2025-08-12 00:00:00,False,ACTIVE,548.2,False
MCH8996,Bala-Bhalla,5999,True,Retail - Other,Private Limited,Lucknow,Uttar Pradesh,2025-08-18 00:00:00,False,ACTIVE,1146.92,False
MCH6926,Bhattacharyya and S0ns,5912,True,Pharmacy & Medical,Private Limited,Jaipur,Rajasthan,2025-08-28 10:51:00,False,ACTIVE,3997.27,False
MCH5954,"Chand, Dora and Dey",5812,True,Restaurants & Food Service,Private Limited,Chennai,Tamil Nadu,2025-08-28 14:38:01,False,ACTIVE,1159.45,False
MCH5044,Mahajan-Narasimhan,5942,True,Books & Stationery,Individual,Chennai,Tamil Nadu,2025-09-04 00:00:00,False,ACTIVE,1148.0,False
MCH4476,Parikh Group,5912,False,Pharmacy & Medical,Partnership,Kolkata,West Bengal,2025-09-10 00:24:37,False,ACTIVE,,False
MCH8885,"Dhawan,DevanandChokshi",5699,False,Apparel & Fashion,Individual,Delhi,Delhi,2025-09-12 04:35:13,False,ACTIVE,,False
MCH5045,More-Doctor,5311,True,Department Store,Individual,Bengaluru,Karnataka,2025-09-15 22:04:19,False,SUSPENDED,145.75,False
MCH3321,Barad-Trivedi,4131,True,Transportation & Travel,Sole Proprietorship,Amritsar,Punjab,2025-09-19 04:50:00,False,ACTIVE,2096.6,False
MCH9580,"murthy, virk and lad",5311,True,Department Store,Partnership,Ludhiana,Punjab,2025-09-20 00:00:00,False,ACTIVE,1520.62,False
MCH7458,"hans, som and krish",5812,True,Restaurants & Food Service,Sole Proprietorship,Bengaluru,Karnataka,2025-09-20 20:06:00,False,ACTIVE,8448.66,False
MCH1899,Subramaniam-Bedi,5942,True,Books & Stationery,Private Limited,Ludhiana,Punjab,2025-09-27 00:00:00,True,ACTIVE,,False
MCH9229,Anne-Parikh,5942,True,Books & Stationery,Private Limited,Jaipur,Rajasthan,2025-10-23 00:00:00,False,INACTIVE,173.81,False
MCH2117,Lal Group,7011,True,Hotel & Lodging,Partnership,Jaipur,Rajasthan,2025-10-28 00:00:00,False,ACTIVE,2615.21,False
MCH1456,Madan-Ganesh,5699,False,Apparel & Fashion,Individual,Amritsar,Punjab,2025-11-01 00:00:00,False,ACTIVE,,False
MCH9029,Hayre and Sons,5311,False,Retail - Other,Individual,Amritsar,Punjab,2025-11-19 00:00:00,False,ACTIVE,,False
MCH4395,Ramakrishnan-Rastogi,5999,False,Retail - Other,Private Limited,Chennai,Tamil Nadu,2025-11-19 00:00:00,False,ACTIVE,,False
MCH1179,Suresh-Chand,5942,False,Books & Stationery,Partnership,Chennai,Tamil Nadu,2025-11-19 00:00:00,False,ACTIVE,,False
MCH8588,"Kala, Kant and Gola",5999,True,Retail - Other,Individual,Chennai,Tamil Nadu,2025-11-24 00:00:00,True,ACTIVE,,False
MCH6213,Sangha LLC,5999,True,Retail - Other,Private Limited,Delhi,Delhi,2025-12-03 12:46:00,False,ACTIVE,722.0,False
MCH4839,Sura-Mall,4131,True,Transportation & Travel,Private Limited,Ludhiana,Punjab,2025-12-08 00:00:00,False,ACTIVE,682.13,False
MCH3279,"Zachariah, Gill and Palla",5812,False,Restaurants & Food Service,Individual,Pune,Maharashtra,2025-12-25 00:00:00,False,ACTIVE,,False
MCH8828,RANGANATHAN AND SONS,4131,False,Transportation & Travel,Individual,Amritsar,Punjab,2026-01-02 04:46:18,False,ACTIVE,,False
MCH3869,HEGDE LTD,5311,True,Department Store,Partnership,Pune,Maharashtra,2026-01-28 22:35:06,False,ACTIVE,342.59,True
MCH3145,Chaudry and Sons,5311,False,Department Store,Individual,Bengaluru,Karnataka,2026-01-29 00:00:00,False,ACTIVE,,False
MCH9988,"Johal, Padmanabhan and Sagar",5912,True,Pharmacy & Medical,Individual,Delhi,Delhi,2026-02-02 00:00:00,False,ACTIVE,1620.14,False
MCH5856,"WASON, SAVANT AND BAHL",5999,True,Retail - Other,Individual,Mumbai,Maharashtra,2026-02-11 00:00:00,False,ACTIVE,944.06,False
MCH3890,Tata-Bal,5912,True,Pharmacy & Medical,Individual,Pune,Maharashtra,2026-02-22 00:00:00,False,ACTIVE,668.0,False
MCH4296,Varty-Varma,5999,False,Retail - Other,Private Limited,Amritsar,Punjab,2026-02-24 00:00:00,False,ACTIVE,,False
MCH5657,Natt-Goel,5999,False,Retail - Other,Individual,Delhi,Delhi,,False,ACTIVE,1355.0,False
MCH2432,Parmar-Parmer,4131,False,Transportation & Travel,Individual,Kolkata,West Bengal,,False,ACTIVE,2557.63,False
MCH2408,"Kumar, Din and Sule",5999,False,Retail - Other,Sole Proprietorship,Bengaluru,Karnataka,,False,ACTIVE,2001.55,True
MCH8019,Chaudhry-Naidu,5942,False,Books & Stationery,Private Limited,Jaipur,Rajasthan,,False,ACTIVE,888.78,False
MCH6039,Padmanabhan-Bora,4814,False,Telecom & Mobile,Sole Proprietorship,Lucknow,Uttar Pradesh,,False,ACTIVE,6727.69,False
MCH4026,NAGY LTD,5812,False,Restaurants & Food Service,Private Limited,Kolkata,West Bengal,,False,ACTIVE,1027.0,False
MCH6770,CHAUDHARI-DEWAN,5942,False,Books & Stationery,Sole Proprietorship,Jaipur,Rajasthan,,False,ACTIVE,1139.41,False
MCH6635,Sehgal Inc,5812,False,Restaurants & Food Service,Private Limited,Bengaluru,Karnataka,,False,ACTIVE,1810.23,False
MCH6425,Pall-Kanda,5942,False,Books & Stationery,Sole Proprietorship,Delhi,Delhi,,False,ACTIVE,1143.39,True
MCH8530,Chopra-Khanna,5311,False,Department Store,Partnership,Hyderabad,Telangana,,False,ACTIVE,442.28,False
MCH7030,Shan Ltd,5311,False,Department Store,Individual,Ludhiana,Punjab,,False,SUSPENDED,466.83,False
MCH9859,Mukherjee-Agate,5999,False,Retail - Other,Sole Proprietorship,Jalandhar,Punjab,,False,ACTIVE,158.0,False
MCH5303,walla inc,5311,False,Department Store,Private Limited,Chennai,Tamil Nadu,,False,ACTIVE,1019.0,False
MCH8713,"Shere, Loke and Butala",4814,False,Telecom & Mobile,Private Limited,Delhi,Delhi,,False,INACTIVE,1029.16,True
MCH4221,"Rastogi, Goda and Naidu",5999,False,Retail - Other,Individual,Jalandhar,Punjab,,False,ACTIVE,745.75,False
MCH1553,basu-varma,5942,False,Books & Stationery,Sole Proprietorship,Kolkata,West Bengal,,False,ACTIVE,1630.0,False
MCH6009,"Nagar, Chowdhury and Raghavan",5942,True,Books & Stationery,Private Limited,Pune,Maharashtra,,True,ACTIVE,1266.03,False
MCH8861,Prashad and Sons,5999,False,Retail - Other,Individual,Chennai,Tamil Nadu,,True,ACTIVE,,False
MCH8851,"Kanda, Kohli and Thaman",5812,False,Restaurants & Food Service,Sole Proprietorship,Jalandhar,Punjab,,False,BLOCKED,5573.07,False
MCH9390,"Minhas,PauandNarayanan",4131,False,Transportation & Travel,Individual,Ludhiana,Punjab,,False,ACTIVE,2246.12,False
MCH1641,bali llc,5999,False,Retail - Other,Sole Proprietorship,Delhi,Delhi,,False,ACTIVE,3239.36,True
MCH8817,SawhneyLtd,7011,False,Hotel & Lodging,Individual,Pune,Maharashtra,,False,INACTIVE,495.07,False
MCH5674,"Chhabra, Samra and Ghosh",4131,False,Transportation & Travel,Partnership,Mumbai,Maharashtra,,False,ACTIVE,1727.77,False
MCH3847,Nair PLC,5311,False,Retail - Other,Sole Proprietorship,Pune,Maharashtra,,False,ACTIVE,660.47,False
MCH6296,"Goyal, Vora and Loke",5411,False,Grocery,Private Limited,Lucknow,Uttar Pradesh,,False,ACTIVE,538.0,False
MCH7411,"Bhasin, Soman and Savant",4814,False,Telecom & Mobile,Sole Proprietorship,Chennai,Tamil Nadu,,False,ACTIVE,2298.88,False
MCH9290,"Gole, Viswanathan and Brahmbhatt",7011,False,Hotel & Lodging,Partnership,Ludhiana,Punjab,,False,INACTIVE,1704.51,False
MCH5872,Sandal Ltd,5411,False,Grocery,Private Limited,Bengaluru,Karnataka,,False,ACTIVE,2434.63,False
MCH8548,Karpe Ltd,5812,False,Restaurants & Food Service,Partnership,Delhi,Delhi,,False,ACTIVE,699.0,False
MCH1003,"Nayar, Batta and Barad",5699,False,Apparel & Fashion,Private Limited,Chennai,Tamil Nadu,,False,ACTIVE,792.91,False
MCH3671,"VALA, DHAR AND WASON",5912,False,Pharmacy & Medical,Individual,Chennai,Tamil Nadu,,False,ACTIVE,2167.0,False
MCH3484,Sidhu LLC,5999,False,Retail - Other,Individual,Ludhiana,Punjab,,False,ACTIVE,876.31,True
MCH9134,Edwin-Viswanathan,5699,False,Apparel & Fashion,Sole Proprietorship,Jalandhar,Punjab,,False,ACTIVE,1602.69,False
MCH8107,Ramachandran Ltd,5999,False,Retail - Other,Partnership,Jaipur,Rajasthan,,True,ACTIVE,,False
MCH6418,Doctor Ltd,7011,False,Hotel & Lodging,Sole Proprietorship,Jalandhar,Punjab,,False,ACTIVE,1362.45,False
MCH9882,Joshi PLC,4814,False,Telecom & Mobile,Sole Proprietorship,Jaipur,Rajasthan,,False,ACTIVE,320.23,False
MCH5588,Divan-Yohannan,4131,False,Transportation & Travel,Individual,Hyderabad,Telangana,,False,ACTIVE,203.0,False
MCH2447,anand llc,4131,False,Transportation & Travel,Sole Proprietorship,Jaipur,Rajasthan,,False,CLOSED,1803.52,False
MCH4672,Sandhu LLC,5942,False,Books & Stationery,Partnership,Bengaluru,Karnataka,,False,ACTIVE,456.49,False
MCH4111,Brahmbhatt LLC,5999,False,Retail - Other,Partnership,Lucknow,Uttar Pradesh,,False,SUSPENDED,682.69,False
MCH3250,Bose-Kalita,5311,False,Department Store,Sole Proprietorship,Mumbai,Maharashtra,,False,INACTIVE,1514.47,False
MCH2407,CHAUDHRY PLC,5912,True,Pharmacy & Medical,Private Limited,Pune,Maharashtra,,True,ACTIVE,5215.07,False
MCH7950,Om-Andra,5411,False,Grocery,Individual,Ludhiana,Punjab,,False,ACTIVE,3471.68,False
MCH2789,Peri-Panchal,5311,False,Department Store,Partnership,Jalandhar,Punjab,,False,ACTIVE,1044.19,False
MCH6657,Atwal-Sarraf,5411,False,Grocery,Partnership,Hyderabad,Telangana,,False,ACTIVE,804.0,False
MCH2180,Chaudry-Sidhu,5699,True,Apparel & Fashion,Private Limited,Pune,Maharashtra,,True,ACTIVE,3354.42,False
MCH1267,master-tiwari,4814,False,Telecom & Mobile,Private Limited,Lucknow,Uttar Pradesh,,False,INACTIVE,1213.17,False
MCH6293,Bora-Nigam,5311,False,Department Store,Partnership,Jalandhar,Punjab,,False,ACTIVE,4957.97,True
MCH6198,Rana-Sabharwal,5311,False,Retail - Other,Individual,Mumbai,Maharashtra,,False,ACTIVE,410.5,False
MCH7560,Chakraborty and Sons,5311,True,Department Store,Partnership,Pune,Maharashtra,,True,ACTIVE,2097.03,False
MCH8176,Bala PLC,5311,False,Department Store,Sole Proprietorship,Hyderabad,Telangana,,False,ACTIVE,3488.0,False
MCH2514,"Dua, Peri and Sani",4814,True,Telecom & Mobile,Sole Proprietorship,Kolkata,West Bengal,,True,ACTIVE,937.87,False
MCH7449,"Brahmbhatt, Nagarajan and Kaul",5311,False,Department Store,Sole Proprietorship,Amritsar,Punjab,,False,ACTIVE,397.32,False
MCH5813,Nair Inc,4814,False,Telecom & Mobile,Sole Proprietorship,Chennai,Tamil Nadu,,False,ACTIVE,1408.29,False
MCH6114,"Khurana, Chowdhury and Chaudhary",4814,True,Telecom & Mobile,Private Limited,Chennai,Tamil Nadu,,True,ACTIVE,1212.0,False
MCH4990,"Ramakrishnan, Dey and Thakkar",5411,False,Grocery,Private Limited,Mumbai,Maharashtra,,True,ACTIVE,,False
MCH4700,"rajan, garg and ray",5699,True,Apparel & Fashion,Individual,Chennai,Tamil Nadu,,True,ACTIVE,805.94,False
MCH7194,Shan and S0ns,4131,False,Transportation & Travel,Individual,Ludhiana,Punjab,,False,ACTIVE,983.19,False
MCH4260,"Kalla, Banerjee and Choudhary",4814,False,Telecom & Mobile,Partnership,Ludhiana,Punjab,,False,ACTIVE,389.14,False
MCH5333,Rajagopal-Agate,4814,False,Telecom & Mobile,Sole Proprietorship,Amritsar,Punjab,,False,INACTIVE,15510.71,False
MCH6630,"Kalla, Vyas and Lanka",5942,False,Books & Stationery,Sole Proprietorship,Jaipur,Rajasthan,,False,ACTIVE,257.87,False
MCH4340,"Nadig, Kothari and Khalsa",7011,False,Hotel & Lodging,Partnership,Mumbai,Maharashtra,,False,ACTIVE,1756.35,False
MCH9797,"Basu, Kota and Hora",7011,False,Hotel & Lodging,Individual,Jaipur,Rajasthan,,False,ACTIVE,3455.43,False
MCH4674,Sachar-Loke,5699,False,Apparel & Fashion,Private Limited,Jalandhar,Punjab,,False,ACTIVE,1222.52,False
MCH4677,"Sethi, Bora and Karpe",5942,False,Books & Stationery,Individual,Pune,Maharashtra,,False,INACTIVE,5089.5,False
MCH8762,Dani-Saha,4131,False,Transportation & Travel,Partnership,Kolkata,West Bengal,,False,ACTIVE,778.15,False
MCH9930,Kale LLC,5699,False,Apparel & Fashion,Sole Proprietorship,Jaipur,Rajasthan,,False,ACTIVE,1917.92,False
MCH3469,Ha1der-Bains,4814,True,Telecom & Mobile,Private Limited,Ludhiana,Punjab,,True,ACTIVE,943.76,False
MCH3242,"upadhyay, dash and vaidya",5999,False,Retail - Other,Partnership,Jaipur,Rajasthan,,False,ACTIVE,1731.73,False
MCH5597,"Shankar, Pandey and Sridhar",5812,False,Restaurants & Food Service,Private Limited,Lucknow,Uttar Pradesh,,False,ACTIVE,380.65,False
MCH5388,Mann-Oza,5942,False,Books & Stationery,Private Limited,Hyderabad,Telangana,,False,ACTIVE,1696.0,False
MCH9713,"Toor, Nayak and Varma",5699,False,Apparel & Fashion,Individual,Jalandhar,Punjab,,False,ACTIVE,297.05,True
MCH3859,"mall, bassi and seshadri",5411,False,Grocery,Partnership,Mumbai,Maharashtra,,False,ACTIVE,610.0,False
MCH9722,"KRISHNA, SAXENA AND AURORA",4814,False,Telecom & Mobile,Individual,Lucknow,Uttar Pradesh,,True,ACTIVE,,False
MCH2100,"Jani, Bobal and Singhal",7011,False,Hotel & Lodging,Individual,Bengaluru,Karnataka,,False,ACTIVE,1281.0,False
MCH7654,Chakraborty Inc,5699,False,Apparel & Fashion,Sole Proprietorship,Lucknow,Uttar Pradesh,,False,ACTIVE,1250.0,False
MCH3913,Tank-Pathak,5311,False,Department Store,Individual,Jalandhar,Punjab,,False,ACTIVE,2215.86,False
MCH5298,Keer and Sons,5999,False,Retail - Other,Partnership,Bengaluru,Karnataka,,False,INACTIVE,600.45,False
MCH3498,AGATE AND SONS,4814,False,Telecom & Mobile,Individual,Chennai,Tamil Nadu,,False,ACTIVE,1499.04,False
MCH1318,GUPTA LLC,4814,False,Telecom & Mobile,Private Limited,Jaipur,Rajasthan,,True,ACTIVE,,False
MCH1767,Bhatnagar-Ka1a,4814,True,Telecom & Mobile,Individual,Jalandhar,Punjab,,True,ACTIVE,314.16,False
MCH6345,Mani Group,5999,False,Retail - Other,Partnership,Ludhiana,Punjab,,False,ACTIVE,1339.21,False
MCH6700,RAVI LTD,4814,False,Telecom & Mobile,Partnership,Pune,Maharashtra,,False,ACTIVE,219.11,False
MCH3231,Gokhale Group,5411,False,Grocery,Individual,Jalandhar,Punjab,,False,ACTIVE,205.0,False
MCH8149,"Chandran, Mander and Parmar",5812,False,Restaurants & Food Service,Partnership,Kolkata,West Bengal,,False,ACTIVE,1378.0,False
MCH8101,"Jani, Varghese and Barman",5699,True,Apparel & Fashion,Sole Proprietorship,Delhi,Delhi,,True,INACTIVE,734.89,False
MCH2387,Dar-Dass,5912,False,Pharmacy & Medical,Partnership,Lucknow,Uttar Pradesh,,False,ACTIVE,1022.15,False
MCH2694,Misra PLC,5699,False,Apparel & Fashion,Individual,Pune,Maharashtra,,False,INACTIVE,2669.29,False
MCH7664,Datta Ltd,4131,True,Transportation & Travel,Partnership,Kolkata,West Bengal,,True,ACTIVE,990.98,False
MCH4357,Som and Sons,5311,False,Retail - Other,Individual,Ludhiana,Punjab,,True,ACTIVE,,False
MCH9793,Brar Ltd,5699,True,Apparel & Fashion,Private Limited,Bengaluru,Karnataka,,True,ACTIVE,198.68,False
MCH1882,kamdar-banik,5812,False,Restaurants & Food Service,Partnership,Ludhiana,Punjab,,False,INACTIVE,427.5,False
MCH9786,"Pai, Thakkar and Krish",5311,False,Department Store,Private Limited,Hyderabad,Telangana,,False,ACTIVE,1876.06,False
MCH6410,Dua-Kara,5699,False,Apparel & Fashion,Individual,Delhi,Delhi,,False,ACTIVE,1003.3,False
MCH6313,Ramanathan PLC,5411,True,Grocery,Sole Proprietorship,Mumbai,Maharashtra,,True,ACTIVE,3430.73,False
MCH9452,Kapoor-Kara,5999,False,Retail - Other,Private Limited,Kolkata,West Bengal,,True,INACTIVE,,False
MCH3811,"bhat, anand and bakshi",7011,True,Hotel & Lodging,Individual,Bengaluru,Karnataka,,True,ACTIVE,563.14,False
MCH1210,"Dua, Buch and Kaul",5942,True,Books & Stationery,Private Limited,Mumbai,Maharashtra,,True,SUSPENDED,1903.0,False
MCH1552,uppal plc,4131,False,Transportation & Travel,Sole Proprietorship,Hyderabad,Telangana,,False,ACTIVE,1136.0,False
MCH4285,Bhatnagar-Atwal,5942,False,Books & Stationery,Partnership,Jalandhar,Punjab,,False,CLOSED,988.9,False
