complaint_id,txn_id,txn_id_valid_fk,user_id,user_id_valid_fk,merchant_id,merchant_id_valid_fk,transaction_timestamp,reported_timestamp,bank_response_timestamp,timestamps_logically_valid,reporting_delay_days,disputed_amount,disputed_amount_was_negative,disputed_amount_missing,reason_code,reason_code_raw,complaint_text,resolution_status,severity,channel
CBK0001482,TXN00002314,True,USR23329,True,MCH8420,False,2026-03-05 14:48:39,2026-03-08 00:00:00,2026-03-27 00:00:00,True,2.0,505.0,False,False,SERVICE_NOT_DELIVERED,item not received,User reports money deducted but merchant denies receiving payment.,CLOSED,HIGH,BRANCH
CBK0001684,TXN00010572,True,USR52501,False,MCH5980,True,2026-01-05 00:00:00,2026-01-07 00:00:00,2026-01-22 00:00:00,True,2.0,1964.0,False,False,ACCOUNT_TAKEOVER,login compromised,Customer complaint text unclear due to poor call center notes.,REJECTED,HIGH,CHATBOT
CBK0000960,TXN00012384,True,USR41135,True,MCH6810,False,2026-03-21 00:00:00,,2026-05-06 07:01:38,True,,461.01,False,False,UNAUTHORIZED_TRANSACTION,unauthorized_transaction,suspicious high-value payment disputed by customer.,PENDING_BANK,MEDIUM,IVR
CBK0001812,TXN00006460,True,USR29769,True,MCH9537,True,,2026-02-09 00:00:00,2026-03-01 15:46:53,True,,3745.94,False,False,GENERAL_DISPUTE,DUP_DEBIT,suspicious high-value payment disputed by customer.,PENDING_BANK,MEDIUM,IVR
CBK0001272,TXN00018901,True,USR79175,False,MCH4473,False,2026-01-12 00:00:00,2026-01-15 00:00:00,2026-02-12 19:51:00,True,3.0,2585.0,False,False,AMOUNT_MISMATCH,amount mismatch,Customer says txn was not authorized.,IN_PROGRESS,LOW,CHATBOT
CBK0000367,TXN00017265,True,USR30537,False,MCH6902,False,2026-01-10 00:00:00,2026-01-25 16:37:52,2026-02-18 00:00:00,True,15.0,2120.67,False,False,SERVICE_NOT_DELIVERED,Merchant Not Delivered,user says upi pin was not entered by them.,RESOLVED,LOW,CHATBOT
CBK0001546,TXN00006374,True,USR50077,True,MCH5655,False,2026-01-26 00:00:00,2026-01-29 00:00:00,2026-02-15 05:29:55,True,3.0,328.81,False,False,FRAUD_SUSPECTED,suspicious transaction,Customer says amount was debited twice.,OPEN,MEDIUM,APP
CBK0000287,TXN00015777,True,USR40538,False,MCH2822,False,2026-03-27 00:00:00,2026-04-11 18:19:42,2026-05-11 18:19:42,True,15.0,4982.63,True,False,FRAUD_SUSPECTED,suspicious transaction,payment made to unknown merchant as per customer statement.,IN_PROGRESS,LOW,APP
CBK0001822,TXN00010858,True,USR89549,True,MCH5264,False,2026-01-16 00:00:00,2026-01-21 00:00:00,2026-02-04 07:12:00,True,5.0,624.0,False,False,ACCOUNT_TAKEOVER,login compromised,Payment made to unknown merchant as per customer statement.,IN_PROGRESS,MEDIUM,CALL_CENTER
CBK0000728,TXN00018012,True,USR11036,False,MCH8256,False,2026-03-26 00:00:00,2026-03-28 00:00:00,,True,2.0,722.5,False,False,AMOUNT_MISMATCH,extra amount deducted,Payment made to unknown merchant as per customer statement.,CLOSED,LOW,CHATBOT
CBK0000662,TXN00001154,True,USR55160,True,MCH3733,True,2026-01-09 00:00:00,2026-01-15 13:39:00,2026-01-22 13:39:35,True,6.0,336.21,False,False,SERVICE_NOT_DELIVERED,delivery issue,complaint received after multiple failed attempts.,IN_PROGRESS,MEDIUM,APP
CBK0002338,TXN00001443,True,USR39700,True,MCH7714,True,2026-02-24 00:00:00,2026-02-27 22:03:00,2026-03-20 00:00:00,True,3.0,1732.28,False,False,DUPLICATE_DEBIT,Duplicate Debit,User reports money deducted but merchant denies receiving payment.,IN_PROGRESS,MEDIUM,CHATBOT
CBK0001467,TXN00008130,True,USR27544,False,MCH4226,False,,2026-01-07 00:00:00,2026-01-13 00:00:00,True,,482.6,False,False,SERVICE_NOT_DELIVERED,not delivered,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,REJECTED,MEDIUM,EMAIL
CBK0001290,TXN00009715,True,USR21449,False,MCH9881,True,2026-01-07 22:39:00,2026-01-23 00:00:00,2026-02-04 00:00:00,True,15.0,1200.75,False,False,AMOUNT_MISMATCH,incorrect amount,Payment made to unknown merchant as per customer statement.,CLOSED,LOW,APP
CBK0002411,TXN00013763,True,USR34955,False,MCH8491,False,2026-03-20 00:00:00,2026-03-23 00:00:00,2026-04-16 00:00:00,True,3.0,306.11,False,False,GENERAL_DISPUTE,no service,User claims account was compromised before transaction. details missing,PENDING_BANK,MEDIUM,IVR
CBK0001598,TXN00005489,True,USR33874,True,MCH6555,True,2026-03-16 00:00:00,2026-03-17 11:42:00,2026-03-23 11:42:34,True,1.0,3170.75,False,False,FRAUD_SUSPECTED,Fraud Suspected,User says UPI PIN was not entered by them.,CLOSED,MEDIUM,CALL_CENTER
CBK0001414,TXN00000954,True,USR60939,False,MCH6568,True,2026-02-01 00:00:00,2026-02-02 00:00:00,2026-02-18 00:00:00,True,1.0,12462.99,False,False,ACCOUNT_TAKEOVER,ATO,User says UPI PIN was not entered by them.,RESOLVED,MEDIUM,CHATBOT
CBK0001223,,False,USR85507,False,MCH1883,True,2026-03-04 00:00:00,2026-04-03 00:00:00,2026-04-22 00:00:00,True,30.0,1472.04,True,False,UNAUTHORIZED_TRANSACTION,not done by me,merchant service was not delivered after payment.,PENDING_BANK,LOW,CALL_CENTER
CBK0002142,TXN00001780,True,USR87262,False,MCH1774,True,2026-01-31 00:00:00,2026-02-05 22:35:00,2026-03-07 00:00:00,True,5.0,2351.6,False,False,UNAUTHORIZED_TRANSACTION,unauthorized_transaction,Customer says amount was debited twice.,OPEN,HIGH,CHATBOT
CBK0001623,TXN00004018,True,USR77422,False,MCH8838,True,2026-02-13 00:00:00,,2026-03-01 01:02:03,True,,11729.72,False,False,SERVICE_NOT_DELIVERED,merchant service issue,Payment made to unknown merchant as per customer statement.,IN_PROGRESS,MEDIUM,CHATBOT
CBK0002342,TXN00018954,True,USR46617,False,MCH4286,False,2026-01-21 00:00:00,2026-03-07 18:04:46,2026-03-20 00:00:00,True,45.0,3630.2,False,False,SERVICE_NOT_DELIVERED,merchant service issue,User reports money deducted but merchant denies receiving payment. NA,REJECTED,HIGH,APP
CBK0001569,TXN00014298,True,USR48625,True,MCH4181,False,2026-01-23 00:00:00,2026-03-10 00:00:00,,True,46.0,665.91,False,False,FRAUD_SUSPECTED,scam,Customer says transaction was not authorized.,IN_PROGRESS,MEDIUM,CHATBOT
CBK0001353,TXN00019934,True,USR64893,False,MCH1320,True,,2026-02-21 00:00:00,,True,,2640.42,True,False,UNAUTHORIZED_TRANSACTION,unauth txn,complaint received after multiple failed attempts.,PENDING_BANK,LOW,IVR
CBK0001894,TXN00013090,True,USR24730,False,MCH4226,False,2026-02-02 17:30:06,2026-02-05 00:00:00,,True,2.0,1588.36,False,False,ACCOUNT_TAKEOVER,ATO,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,MEDIUM,APP
CBK0001522,TXN00013545,True,USR75846,False,MCH9344,False,2026-02-07 00:00:00,2026-02-12 00:00:00,2026-02-18 00:00:00,True,5.0,2483.0,False,False,AMOUNT_MISMATCH,incorrect amount,PAYMENT MADE TO UNKNOWN MERCHANT AS PER CUSTOMER STATEMENT.,RESOLVED,LOW,CHATBOT
CBK0001502,TXN00006961,True,USR72785,False,MCH4196,False,2026-01-31 00:00:00,2026-02-03 00:00:00,2026-02-07 00:00:00,True,3.0,2280.65,False,False,AMOUNT_MISMATCH,amount mismatch,Suspicious high-value payment disputed by customer. urgent,OPEN,MEDIUM,IVR
CBK0000709,TXN00011910,True,USR78593,False,MCH3912,False,2026-03-08 00:00:00,2026-03-15 00:00:00,2026-04-11 00:00:00,True,7.0,3498.93,False,False,ACCOUNT_TAKEOVER,account hacked,suspicious high-value payment disputed by customer.,REJECTED,LOW,CHATBOT
CBK0000010,TXN00006640,True,USR52772,False,MCH3725,True,2026-02-25 23:06:00,2026-02-27 03:06:00,,True,1.0,,False,True,ACCOUNT_TAKEOVER,login compromised,USER CLAIMS ACCOUNT WAS COMPROMISED BEFORE TRANSACTION.,CLOSED,LOW,APP
CBK0000091,TXN00014621,True,USR78310,False,MCH9002,True,2026-03-09 00:00:00,2026-03-16 00:00:00,,True,7.0,264.51,False,False,SERVICE_NOT_DELIVERED,delivery issue,Complaint received after multiple failed attempts.,OPEN,MEDIUM,IVR
CBK0002557,TXN00039623,False,USR35327,False,MCH3415,True,2026-02-14 02:29:00,2026-02-21 00:00:00,2026-03-14 00:00:00,True,6.0,935.0,False,False,GENERAL_DISPUTE,dispute raised,Customer says amount was debited twice.,RESOLVED,CRITICAL,CHATBOT
CBK0000909,TXN00006059,True,USR60322,True,MCH5605,False,2026-02-22 00:00:00,2026-02-23 00:00:00,2026-03-08 00:00:00,True,1.0,11598.12,True,False,DUPLICATE_DEBIT,charged twice,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,MEDIUM,CALL_CENTER
CBK0000677,TXN00003443,True,USR88570,False,MCH2055,False,2026-02-05 00:00:00,2026-02-12 00:00:00,2026-02-21 00:00:00,True,7.0,7308.16,True,False,FRAUD_SUSPECTED,Fraud Suspected,Suspicious high-value payment disputed by customer.,OPEN,LOW,EMAIL
CBK0000435,TXN00009091,True,USR82248,False,MCH5691,False,2026-02-28 11:29:00,2026-03-02 00:00:00,2026-03-21 00:00:00,True,1.0,358.42,False,False,AMOUNT_MISMATCH,incorrect amount,User reports money deducted but merchant denies receiving payment.,OPEN,MEDIUM,APP
CBK0001325,TXN00012946,True,USR82083,True,MCH7565,False,2026-03-15 00:00:00,2026-03-22 00:00:00,2026-04-09 00:00:00,True,7.0,315.95,False,False,FRAUD_SUSPECTED,FRAUD,Customer says transaction was not authorized.,REJECTED,HIGH,BRANCH
CBK0001746,TXN00015688,True,USR40061,True,MCH5969,False,2026-01-13 00:00:00,2026-01-19 10:27:00,2026-02-13 00:00:00,True,6.0,3314.0,False,False,ACCOUNT_TAKEOVER,Account Takeover,Payment made to unknown merchant as per customer statement.,PENDING_BANK,MEDIUM,CHATBOT
CBK0000895,TXN00007313,True,USR93581,False,MCH5980,True,2026-01-10 00:00:00,2026-01-12 10:24:00,2026-01-27 00:00:00,True,2.0,802.19,False,False,SERVICE_NOT_DELIVERED,delivery issue,CUSTOMER COMPLAINT TEXT UNCLEAR DUE TO POOR CALL CENTER NOTES.,IN_PROGRESS,HIGH,APP
CBK0000249,TXN00011669,True,USR26768,False,MCH8390,True,2026-03-30 00:00:00,2026-04-03 16:51:59,,True,4.0,19475.24,False,False,UNAUTHORIZED_TRANSACTION,unauthorized_transaction,User claims account was compromised before transaction.,IN_PROGRESS,MEDIUM,CHATBOT
CBK0002573,TXN00007177,True,USR70317,False,MCH8645,True,2026-02-05 17:12:29,2026-02-06 00:00:00,2026-02-18 00:00:00,True,0.0,2183.89,False,False,FRAUD_SUSPECTED,fraud,Merchant service was not delivered after payment.,RESOLVED,LOW,CALL_CENTER
CBK0001564,TXN00001739,True,USR36402,True,MCH6953,True,2026-02-04 00:00:00,2026-03-06 14:33:00,2026-03-16 00:00:00,True,30.0,482.37,False,False,DUPLICATE_DEBIT,Duplicate Debit,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,LOW,EMAIL
CBK0001059,TXN00009260,True,USR29465,False,MCH3341,True,2026-01-14 00:00:00,2026-01-21 00:00:00,2026-02-06 23:34:05,True,7.0,5136.75,False,False,AMOUNT_MISMATCH,extra amount deducted,customer says transaction was not authorized.,OPEN,LOW,BRANCH
CBK0001785,TXN00018150,True,USR30819,False,MCH3100,False,2026-01-12 00:00:00,2026-01-09 00:00:00,2026-01-09 00:00:00,False,,1285.26,False,False,ACCOUNT_TAKEOVER,account hacked,User claims account was compromised before txn.,IN_PROGRESS,MEDIUM,BRANCH
CBK0000387,TXN00001261,True,USR11270,False,MCH4799,False,2026-03-22 00:00:00,2026-03-23 00:00:00,,True,1.0,1010.81,False,False,AMOUNT_MISMATCH,Wrong Amount,Payment made to unknown merchant as per customer statement.,RESOLVED,LOW,APP
CBK0000166,TXN00011027,True,USR82338,True,MCH2856,False,2026-02-06 00:48:39,,2026-02-09 00:00:00,True,,1781.0,False,False,DUPLICATE_DEBIT,Duplicate Debit,Customer complaint text unclear due to poor call center notes.,PENDING_BANK,MEDIUM,CALL_CENTER
CBK0000288,TXN00055417,False,USR41398,True,MCH1803,False,2026-03-23 00:00:00,2026-03-25 07:56:30,,True,2.0,9306.13,False,False,UNAUTHORIZED_TRANSACTION,unauthorized_transaction,payment made to unknown merchant as per customer statement.,IN_PROGRESS,LOW,CHATBOT
CBK0000195,TXN00014413,True,USR30474,True,MCH8961,False,2026-01-02 11:42:38,2026-01-06 09:42:00,2026-01-11 00:00:00,True,3.0,2399.47,False,False,SERVICE_NOT_DELIVERED,not delivered,Customer says transaction was not authorized.,IN_PROGRESS,MEDIUM,IVR
CBK0001761,TXN00014440,True,USR24857,False,MCH1433,False,2026-01-14 00:00:00,2026-01-16 18:29:00,,True,2.0,12244.08,False,False,ACCOUNT_TAKEOVER,ATO,Customer complaint text unclear due to poor call center notes. call dropped,OPEN,HIGH,BRANCH
CBK0001753,TXN00002207,True,USR56780,False,MCH9581,False,,2026-03-28 00:00:00,2026-04-18 00:00:00,True,,326.69,True,False,ACCOUNT_TAKEOVER,login compromised,Payment made to unknown merchant as per customer statement.,PENDING_BANK,HIGH,CHATBOT
CBK0000020,TXN00010227,True,USR97817,True,MCH7570,False,2026-02-20 00:00:00,2026-02-24 00:00:00,2026-03-21 00:00:00,True,4.0,258.0,False,False,SERVICE_NOT_DELIVERED,item not received,Merchant service was not delivered after payment.,RESOLVED,HIGH,BRANCH
CBK0000942,TXN00000964,True,USR78941,False,MCH3992,False,2026-03-29 15:18:17,2026-04-06 00:00:00,2026-04-06 02:18:00,True,7.0,2761.55,False,False,DUPLICATE_DEBIT,charged twice,Suspicious high-value payment disputed by customer.,RESOLVED,LOW,IVR
CBK0002736,TXN00017399,True,USR27913,False,MCH5980,True,2026-01-26 19:18:00,2026-01-27 00:00:00,,True,0.0,685.65,False,False,GENERAL_DISPUTE,no service,CUSTOMER COMPLAINT TEXT UNCLEAR DUE TO POOR CALL CENTER NOTES.,REJECTED,CRITICAL,CHATBOT
CBK0000940,TXN00012142,True,USR51720,False,MCH2099,True,2026-03-17 12:23:25,2026-03-20 00:00:00,2026-03-20 00:00:00,True,2.0,355.28,False,False,GENERAL_DISPUTE,DUP_DEBIT,Customer says transaction was not authorized.,RESOLVED,HIGH,EMAIL
CBK0000031,TXN00005788,True,USR80678,True,MCH4473,False,,2026-03-29 00:09:09,2026-03-29 00:09:09,True,,372.51,False,False,GENERAL_DISPUTE,DUP_DEBIT,User claims account was compromised before transaction.,RESOLVED,LOW,IVR
CBK0001210,TXN00014187,True,USR80504,False,MCH2456,False,2026-03-18 00:00:00,2026-03-20 00:00:00,2026-03-25 08:55:00,True,2.0,972.0,False,False,FRAUD_SUSPECTED,fraud,Complaint received after multiple failed attempts.,RESOLVED,LOW,CHATBOT
CBK0002670,TXN00018420,True,USR34122,False,MCH3807,False,,2026-03-12 19:55:00,2026-03-28 00:00:00,True,,2274.67,False,False,SERVICE_NOT_DELIVERED,merchant service issue,Payment made to unknown merchant as per customer statement.,PENDING_BANK,HIGH,BRANCH
CBK0001707,TXN00006976,True,USR91675,False,MCH3676,False,2026-01-15 00:00:00,2026-01-16 02:55:00,2026-02-13 02:55:52,True,1.0,1752.57,False,False,ACCOUNT_TAKEOVER,account hacked,customer says amount was debited twice.,PENDING_BANK,LOW,EMAIL
CBK0002073,TXN00007227,True,USR23350,False,MCH8136,True,,2026-03-02 00:00:00,,True,,1894.93,False,False,AMOUNT_MISMATCH,extra amount deducted,Customer complaint text unclear due to poor call center notes.,OPEN,MEDIUM,BRANCH
CBK0001648,TXN00003335,True,USR96396,False,MCH5954,True,2026-03-28 00:00:00,2026-04-07 00:00:00,2026-05-05 00:00:00,True,10.0,1426.02,False,False,UNAUTHORIZED_TRANSACTION,unauthorized_transaction,customer says transaction was not authorized.,PENDING_BANK,HIGH,IVR
CBK0001755,TXN00008682,True,USR56480,False,MCH7833,True,2026-01-19 03:35:28,2026-01-20 22:35:28,2026-01-21 00:00:00,True,1.0,5944.75,False,False,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,Suspicious high-value payment disputed by customer.,CLOSED,LOW,CHATBOT
CBK0000952,TXN00013323,True,USR46902,True,MCH2064,True,,2026-04-24 00:00:00,2026-05-19 00:00:00,True,,1986.27,False,False,SERVICE_NOT_DELIVERED,not delivered,Complaint received after multiple failed attempts.,OPEN,MEDIUM,CALL_CENTER
CBK0002378,TXN00014450,True,USR74567,True,MCH5798,True,2026-03-10 00:00:00,2026-03-13 00:00:00,2026-03-13 23:03:21,True,3.0,2438.0,False,False,SERVICE_NOT_DELIVERED,Service Not Provided,Complaint received after multiple failed attempts.,IN_PROGRESS,LOW,CHATBOT
CBK0001662,TXN00008240,True,USR43842,False,MCH7885,True,2026-01-06 00:00:00,2026-01-08 00:00:00,2026-01-18 19:29:00,True,2.0,962.34,True,False,GENERAL_DISPUTE,no service,Merchant service was not delivered after payment.,RESOLVED,HIGH,BRANCH
CBK0000275,TXN00037497,False,USR31937,False,MCH9768,False,2026-02-20 00:00:00,2026-02-23 00:00:00,2026-03-08 00:00:00,True,3.0,419.0,False,False,SERVICE_NOT_DELIVERED,service failed,Complaint received after multiple failed attempts.,RESOLVED,CRITICAL,CHATBOT
CBK0002206,TXN00009768,True,USR52915,False,MCH7051,True,,2026-03-16 00:00:00,2026-03-17 00:10:00,True,,5082.98,False,False,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,Payment made to unknown merchant as per customer statement.,CLOSED,CRITICAL,EMAIL
CBK0002687,TXN00017004,True,USR22471,True,MCH2822,False,2026-01-27 00:00:00,2026-01-29 03:06:00,2026-02-11 00:00:00,True,2.0,645.98,False,False,GENERAL_DISPUTE,dispute raised,User says UPI PIN was not entered by them.,IN_PROGRESS,CRITICAL,CALL_CENTER
CBK0000843,TXN00014470,True,USR23820,False,MCH3842,True,2026-03-14 00:00:00,2026-03-25 00:04:00,,True,11.0,,False,True,SERVICE_NOT_DELIVERED,merchant service issue,Complaint received after multiple failed attempts.,REJECTED,LOW,CALL_CENTER
CBK0002212,TXN00010395,True,USR73737,False,MCH1395,True,2026-03-24 02:55:35,2026-03-31 00:00:00,2026-04-13 06:55:35,True,6.0,4273.42,False,False,SERVICE_NOT_DELIVERED,item not received,Customer says amount was debited twice. NA,IN_PROGRESS,HIGH,CHATBOT
CBK0002231,TXN00010167,True,USR37981,False,MCH7715,True,2026-03-08 00:00:00,2026-03-10 09:30:28,2026-04-08 00:00:00,True,2.0,3121.8,True,False,GENERAL_DISPUTE,Customer Dispute,Customer says amount was debited twice.,IN_PROGRESS,MEDIUM,CHATBOT
CBK0000475,TXN00015106,True,USR66875,False,MCH7661,True,2026-02-11 00:00:00,2026-02-18 00:00:00,,True,7.0,4581.94,False,False,DUPLICATE_DEBIT,charged twice,Suspicious high-value payment disputed by customer.,OPEN,MEDIUM,EMAIL
CBK0002741,TXN00016493,True,USR97428,False,MCH9290,True,,,2026-03-21 00:00:00,True,,1664.55,False,False,ACCOUNT_TAKEOVER,account hacked,Complaint received after multiple failed attempts.,CLOSED,LOW,IVR
CBK0001221,TXN00002325,True,USR19262,False,MCH7654,True,2026-03-28 01:43:00,,2026-04-26 00:00:00,True,,800.32,False,False,SERVICE_NOT_DELIVERED,delivery issue,Payment made to unknown merchant as per customer statement.,IN_PROGRESS,HIGH,EMAIL
CBK0000584,TXN00018381,True,USR66286,False,MCH3433,True,2026-01-24 00:00:00,2026-01-26 00:09:00,2026-02-17 00:09:38,True,2.0,528.22,False,False,ACCOUNT_TAKEOVER,login compromised,Suspicious high-value payment disputed by customer.,OPEN,LOW,IVR
CBK0001297,TXN00002610,True,USR99997,True,MCH5710,True,2026-01-04 00:00:00,2026-01-10 07:41:28,2026-02-09 07:41:28,True,6.0,784.51,False,False,AMOUNT_MISMATCH,extra amount deducted,suspicious high-value payment disputed by customer.,REJECTED,MEDIUM,APP
CBK0001860,TXN00000877,True,USR24833,False,MCH8648,True,2026-03-10 00:00:00,2026-03-11 00:00:00,2026-04-06 00:00:00,True,1.0,1251.7,False,False,AMOUNT_MISMATCH,Wrong Amount,Suspicious high-value payment disputed by customer.,RESOLVED,LOW,IVR
CBK0001456,TXN00003248,True,USR30500,False,MCH2822,False,2026-02-08 02:56:43,2026-02-09 00:00:00,2026-02-16 00:00:00,True,0.0,10277.41,False,False,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,Suspicious high-value payment disputed by customer.,PENDING_BANK,CRITICAL,CALL_CENTER
CBK0001261,TXN00001742,True,USR56247,False,MCH1220,False,2026-01-24 00:00:00,2026-02-03 00:00:00,2026-02-15 00:00:00,True,10.0,1286.87,False,False,FRAUD_SUSPECTED,FRAUD,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,LOW,IVR
CBK0000638,TXN00006348,True,USR97580,True,MCH6624,False,2026-01-17 00:00:00,2026-01-21 00:00:00,2026-01-27 00:24:00,True,4.0,506.14,False,False,GENERAL_DISPUTE,Customer Dispute,user says upi pin was not entered by them.,IN_PROGRESS,MEDIUM,CHATBOT
CBK0000029,TXN00006499,True,USR14810,True,MCH1545,False,2026-02-27 09:13:41,2026-03-01 20:13:00,,True,2.0,640.77,False,False,AMOUNT_MISMATCH,incorrect amount,User says UPI PIN was not entered by them.,CLOSED,MEDIUM,CHATBOT
CBK0001349,TXN00011307,True,USR27947,True,MCH5452,False,2026-03-31 02:55:00,2026-03-31 19:55:24,2026-04-06 00:00:00,True,0.0,4006.77,False,False,ACCOUNT_TAKEOVER,login compromised,User says UPI PIN was not entered by them.,PENDING_BANK,LOW,CALL_CENTER
CBK0000751,TXN00008166,True,USR71704,False,MCH6694,False,,,2026-02-22 08:23:27,True,,813.72,False,False,UNAUTHORIZED_TRANSACTION,unauthorized_transaction,USER CLAIMS ACCOUNT WAS COMPROMISED BEFORE TRANSACTION.,REJECTED,MEDIUM,IVR
CBK0001656,TXN00014355,True,USR49179,False,MCH9241,False,2026-03-31 00:00:00,2026-05-15 19:24:00,2026-06-09 00:00:00,True,45.0,842.31,False,False,DUPLICATE_DEBIT,Duplicate Debit,Customer says transaction was not authorized.,OPEN,LOW,BRANCH
CBK0001674,TXN00013171,True,USR44076,False,MCH8679,True,2026-02-27 00:19:00,2026-04-13 00:00:00,2026-04-18 00:00:00,True,44.0,1091.17,False,False,ACCOUNT_TAKEOVER,account hacked,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,HIGH,BRANCH
CBK0000295,TXN00010097,True,USR30500,False,MCH3244,True,2026-02-20 01:27:00,2026-02-22 00:00:00,2026-03-19 00:00:00,True,1.0,12885.17,False,False,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,Complaint received after multiple failed attempts.,PENDING_BANK,LOW,IVR
CBK0000054,TXN00015105,True,USR35239,True,MCH9077,False,2026-03-26 00:00:00,2026-03-29 00:00:00,2026-03-30 00:00:00,True,3.0,608.31,False,False,GENERAL_DISPUTE,customer issue,User claims account was compromised before transaction.,REJECTED,LOW,IVR
